SURVYEAR,NCESSCH,LEANM,SCHNAM,LCITY,LSTATE,LZIP,TYPE,STATUS,GSLO,GSHI,LEVEL,TITLEISTAT,TITLEI,CHARTR,VIRTUALSTAT,FRELCH,REDLCH,TOTFRL,MEMBER,latitude,longitude
2013,402529001871,PUTNAM CITY,PUTNAM CITY NORTH HS,OKLAHOMA CITY,OK,73162,1,1,09,12,3,4,1,2,VIRTUALNO,713,208,921,1936,35.589200,-97.635000
2013,402529001890,PUTNAM CITY,DENNIS ES,OKLAHOMA CITY,OK,73162,1,1,PK,05,1,4,1,2,VIRTUALNO,191,62,253,518,35.589000,-97.630600
2013,402529001903,PUTNAM CITY,NORTHRIDGE ES,OKLAHOMA CITY,OK,73132,1,1,PK,05,1,4,1,2,VIRTUALNO,372,79,451,684,35.556900,-97.665400
2013,402529001951,PUTNAM CITY,WILL ROGERS ES,OKLAHOMA CITY,OK,73142,1,1,PK,05,1,4,1,2,VIRTUALNO,261,40,301,462,35.595500,-97.659900
2013,402529002740,PUTNAM CITY,PUTNAM CITY SMART START EC CTR,OKLAHOMA CITY,OK,73112,1,1,PK,PK,1,4,1,2,VIRTUALNO,261,21,282,348,35.521500,-97.606300
2013,402529029715,PUTNAM CITY,RALPH DOWNS ES,OKLAHOMA CITY,OK,73162,1,1,PK,05,1,4,1,2,VIRTUALNO,219,79,298,511,35.580800,-97.646100
2013,402532001350,QUAPAW,QUAPAW ES,QUAPAW,OK,74363,1,1,PK,05,1,5,1,2,VIRTUALNO,202,36,238,310,36.958100,-94.790300
2013,402532001351,QUAPAW,QUAPAW HS,QUAPAW,OK,74363,1,1,09,12,3,5,1,2,VIRTUALNO,71,34,105,166,36.958400,-94.790700
2013,402532001352,QUAPAW,QUAPAW MS,QUAPAW,OK,74363,1,1,06,08,2,5,1,2,VIRTUALNO,68,21,89,128,36.958400,-94.790700
2013,402541001353,QUINTON,QUINTON ES,QUINTON,OK,74561,1,1,PK,08,1,5,1,2,VIRTUALNO,288,3,291,361,35.130900,-95.367600
2013,402541029745,QUINTON,QUINTON HS,QUINTON,OK,74561,1,1,09,12,3,4,1,2,VIRTUALNO,107,5,112,139,35.126200,-95.366200
2013,402547001357,CANEY VALLEY,CANEY VALLEY HS,RAMONA,OK,74061,1,1,09,12,3,4,1,2,VIRTUALNO,85,32,117,210,36.532500,-95.924800
2013,402547001358,CANEY VALLEY,CANEY VALLEY MS,OCHELATA,OK,74051,1,1,06,08,2,4,1,2,VIRTUALNO,75,25,100,164,36.600700,-95.984500
2013,402547001359,CANEY VALLEY,CANEY VALLEY ES,OCHELATA,OK,74051,1,1,PK,05,1,5,1,2,VIRTUALNO,220,51,271,383,36.600400,-95.985300
2013,402550001361,RATTAN,RATTAN ES,RATTAN,OK,74562,1,1,PK,06,1,5,1,2,VIRTUALNO,164,27,191,280,34.199700,-95.421500
2013,402550001362,RATTAN,RATTAN HS,RATTAN,OK,74562,1,1,09,12,3,4,1,2,VIRTUALNO,58,9,67,126,34.199000,-95.421400
2013,402550001363,RATTAN,RATTAN JHS,RATTAN,OK,74562,1,1,07,08,2,4,1,2,VIRTUALNO,42,10,52,84,34.198200,-95.420400
2013,402553001364,RAVIA,RAVIA PUBLIC SCHOOL,RAVIA,OK,73455,1,1,KG,08,1,5,1,2,VIRTUALNO,90,5,95,98,34.244600,-96.756900
2013,402559001365,RED OAK,RED OAK ES,RED OAK,OK,74563,1,1,PK,08,1,5,1,2,VIRTUALNO,116,20,136,188,34.955100,-95.079400
2013,402559001366,RED OAK,RED OAK HS,RED OAK,OK,74563,1,1,09,12,3,4,1,2,VIRTUALNO,34,9,43,63,34.955100,-95.079400
2013,402580001370,REYDON,REYDON ES,REYDON,OK,73660,1,1,PK,08,1,5,1,2,VIRTUALNO,50,12,62,101,35.655800,-99.920700
2013,402580001371,REYDON,REYDON HS,REYDON,OK,73660,1,1,09,12,3,1,1,2,VIRTUALNO,7,5,12,23,35.655800,-99.920700
2013,402586001372,RINGLING,RINGLING ES,RINGLING,OK,73456,1,1,PK,06,1,5,1,2,VIRTUALNO,144,26,170,252,34.185000,-97.595600
2013,402586001373,RINGLING,RINGLING HS,RINGLING,OK,73456,1,1,10,12,3,5,1,2,VIRTUALNO,70,15,85,120,34.185700,-97.594100
2013,402586001374,RINGLING,RINGLING JHS,RINGLING,OK,73456,1,1,07,09,2,5,1,2,VIRTUALNO,58,13,71,95,34.185700,-97.594100
2013,402592001375,RINGWOOD,RINGWOOD ES,RINGWOOD,OK,73768,1,1,PK,08,1,5,1,2,VIRTUALNO,114,56,170,305,36.381800,-98.246100
2013,402592001376,RINGWOOD,RINGWOOD HS,RINGWOOD,OK,73768,1,1,09,12,3,4,1,2,VIRTUALNO,29,15,44,102,36.381600,-98.247400
2013,402595001377,RIPLEY,RIPLEY ES,RIPLEY,OK,74062,1,1,PK,08,1,5,1,2,VIRTUALNO,217,38,255,334,36.014500,-96.902500
2013,402595001378,RIPLEY,RIPLEY HS,RIPLEY,OK,74062,1,1,09,12,3,4,1,2,VIRTUALNO,70,26,96,133,36.014500,-96.902500
2013,402601001379,RIVERSIDE,RIVERSIDE PUBLIC SCHOOL,EL RENO,OK,73036,1,1,PK,08,1,5,1,2,VIRTUALNO,90,19,109,169,35.536400,-97.901000
2013,402610001380,ROBIN HILL,ROBIN HILL PUBLIC SCHOOL,NORMAN,OK,73026,1,1,PK,08,1,5,1,2,VIRTUALNO,61,23,84,258,35.276100,-97.370500
2013,402625001381,ROCKY MOUNTAIN,ROCKY MOUNTAIN PUBLIC SCHOOL,STILWELL,OK,74960,1,1,PK,08,1,5,1,2,VIRTUALNO,136,28,164,187,35.816000,-94.634900
2013,402628001382,ROFF,ROFF ES,ROFF,OK,74865,1,1,PK,08,1,5,1,2,VIRTUALNO,197,16,213,264,34.628200,-96.840300
2013,402628001383,ROFF,ROFF HS,ROFF,OK,74865,1,1,09,12,3,4,1,2,VIRTUALNO,64,6,70,100,34.628200,-96.840300
2013,402631001384,ROLAND,ROLAND ES,ROLAND,OK,74954,1,1,PK,06,1,5,1,2,VIRTUALNO,401,55,456,551,35.417200,-94.519900
2013,402631001385,ROLAND,ROLAND HS,ROLAND,OK,74954,1,1,10,12,3,5,1,2,VIRTUALNO,184,36,220,317,35.417200,-94.519900
2013,402631001386,ROLAND,ROLAND JHS,ROLAND,OK,74954,1,1,07,09,2,5,1,2,VIRTUALNO,180,28,208,265,35.417200,-94.519900
2013,402655001389,RUSH SPRINGS,RUSH SPRINGS ES,RUSH SPRINGS,OK,73082,1,1,PK,05,1,5,1,2,VIRTUALNO,161,31,192,310,34.783300,-97.961500
2013,402655001390,RUSH SPRINGS,RUSH SPRINGS HS,RUSH SPRINGS,OK,73082,1,1,09,12,3,4,1,2,VIRTUALNO,91,25,116,180,34.783300,-97.961500
2013,402655001391,RUSH SPRINGS,RUSH SPRINGS MS,RUSH SPRINGS,OK,73082,1,1,06,08,2,5,1,2,VIRTUALNO,68,7,75,118,34.783300,-97.961500
2013,402658001392,RYAL,RYAL PUBLIC SCHOOL,HENRYETTA,OK,74437,1,1,PK,08,1,5,1,2,VIRTUALNO,52,13,65,73,35.347300,-95.963100
2013,402661001393,RYAN,RYAN ES,RYAN,OK,73565,1,1,PK,08,1,5,1,2,VIRTUALNO,113,16,129,165,34.025000,-97.950600
2013,402661001394,RYAN,RYAN HS,RYAN,OK,73565,1,1,09,12,3,4,1,2,VIRTUALNO,59,8,67,103,34.025000,-97.950600
2013,402664001395,SOUTH COFFEYVILLE,SOUTH COFFEYVILLE ES,SOUTH COFFEYVILLE,OK,74072,1,1,PK,08,1,5,1,2,VIRTUALNO,107,16,123,183,36.994300,-95.612800
2013,402664001860,SOUTH COFFEYVILLE,SOUTH COFFEYVILLE HS,SOUTH COFFEYVILLE,OK,74072,1,1,09,12,3,4,1,2,VIRTUALNO,39,8,47,98,36.994300,-95.612800
2013,402673001397,SALINA,SALINA ES,SALINA,OK,74365,1,1,PK,05,1,5,1,2,VIRTUALNO,224,50,274,355,36.301000,-95.148600
2013,402673002005,SALINA,SALINA MS,SALINA,OK,74365,1,1,06,08,2,5,1,2,VIRTUALNO,109,34,143,185,36.301600,-95.148100
2013,402673002075,SALINA,SALINA HS,SALINA,OK,74365,1,1,09,12,3,4,1,2,VIRTUALNO,134,26,160,276,36.302200,-95.150200
2013,402679001399,SALLISAW,EASTSIDE ES,SALLISAW,OK,74955,1,1,03,05,1,5,1,2,VIRTUALNO,282,18,300,382,35.457600,-94.775800
2013,402679001400,SALLISAW,LIBERTY ES,SALLISAW,OK,74955,1,1,PK,02,1,5,1,2,VIRTUALNO,456,52,508,628,35.457000,-94.777700
2013,402679001401,SALLISAW,SALLISAW HS,SALLISAW,OK,74955,1,1,09,12,3,5,1,2,VIRTUALNO,344,47,391,620,35.450900,-94.819700
2013,402679001403,SALLISAW,TOMMIE SPEAR MS,SALLISAW,OK,74955,1,1,06,08,2,5,1,2,VIRTUALNO,270,37,307,424,35.456800,-94.793400
2013,402688001404,SAND SPRINGS,NORTHWOODS FINE ARTS ACADEMY,SAND SPRINGS,OK,74063,1,1,KG,02,1,5,1,2,VIRTUALNO,331,59,390,474,36.157700,-96.084000
2013,402688001405,SAND SPRINGS,CHARLES PAGE HS,SAND SPRINGS,OK,74063,1,1,10,12,3,4,1,2,VIRTUALNO,527,129,656,1287,36.143200,-96.103000
2013,402688001407,SAND SPRINGS,GARFIELD ES,SAND SPRINGS,OK,74063,1,1,03,05,1,5,1,2,VIRTUALNO,257,46,303,398,36.145300,-96.112400
2013,402688001412,SAND SPRINGS,LIMESTONE ES,SAND SPRINGS,OK,74063,1,1,PK,05,1,5,1,2,VIRTUALNO,106,57,163,269,36.103500,-96.122000
2013,402688001413,SAND SPRINGS,PRATT ES,SAND SPRINGS,OK,74063,1,1,KG,05,1,5,1,2,VIRTUALNO,215,61,276,506,36.112700,-96.126700
2013,402688001904,SAND SPRINGS,SAND SPRINGS EC CTR,SAND SPRINGS,OK,74063,1,1,PK,PK,1,4,1,2,VIRTUALNO,133,21,154,220,36.145000,-96.090100
2013,402688001932,SAND SPRINGS,ANGUS VALLEY ES,SAND SPRINGS,OK,74063,1,1,PK,05,1,4,1,2,VIRTUALNO,182,48,230,465,36.084300,-96.129100
2013,402688002382,SAND SPRINGS,CLYDE BOYD MS,SAND SPRINGS,OK,74063,1,1,06,08,2,5,1,2,VIRTUALNO,590,174,764,1274,36.112700,-96.128800
2013,402688002383,SAND SPRINGS,CENTRAL 9TH GRADE CTR,SAND SPRINGS,OK,74063,1,1,09,09,4,4,1,2,VIRTUALNO,219,56,275,480,36.140500,-96.111000
2013,402691001419,SAPULPA,LIBERTY ES,SAPULPA,OK,74066,1,1,PK,05,1,5,1,2,VIRTUALNO,146,53,199,274,36.007600,-96.091700
2013,402691001422,SAPULPA,SAPULPA HS,SAPULPA,OK,74066,1,1,10,12,3,4,1,2,VIRTUALNO,432,141,573,1026,35.998100,-96.096900
2013,402691001882,SAPULPA,SAPULPA MS,SAPULPA,OK,74066,1,1,06,07,2,4,1,2,VIRTUALNO,286,96,382,527,35.991700,-96.097500
2013,402691002223,SAPULPA,SAPULPA JHS,SAPULPA,OK,74066,1,1,08,09,4,4,1,2,VIRTUALNO,316,89,405,614,35.997300,-96.097500
2013,402691002341,SAPULPA,FREEDOM ES,SAPULPA,OK,74066,1,1,PK,05,1,5,1,2,VIRTUALNO,186,70,256,479,36.031100,-96.073000
2013,402691002406,SAPULPA,JEFFERSON HEIGHTS ES,SAPULPA,OK,74066,1,1,PK,05,1,5,1,2,VIRTUALNO,217,62,279,386,35.982300,-96.135800
2013,402691002726,SAPULPA,HOLMES PARK ES,SAPULPA,OK,74066,1,1,PK,05,1,5,1,2,VIRTUALNO,439,114,553,702,35.999400,-96.095900
2013,402694001426,SASAKWA,SASAKWA ES,SASAKWA,OK,74867,1,1,PK,08,1,5,1,2,VIRTUALNO,137,0,137,140,34.950500,-96.524300
2013,402694001427,SASAKWA,SASAKWA HS,SASAKWA,OK,74867,1,1,09,12,3,5,1,2,VIRTUALNO,62,1,63,66,34.950300,-96.524000
2013,402700001428,SAVANNA,SAVANNA ES,SAVANNA,OK,74565,1,1,PK,08,1,5,1,2,VIRTUALNO,131,31,162,225,34.847200,-95.837500
2013,402700001429,SAVANNA,SAVANNA HS,SAVANNA,OK,74565,1,1,09,12,3,4,1,2,VIRTUALNO,63,18,81,171,34.847200,-95.837500
2013,402706001431,SAYRE,SAYRE ES,SAYRE,OK,73662,1,1,PK,05,1,5,1,2,VIRTUALNO,220,48,268,431,35.310400,-99.630200
2013,402706001432,SAYRE,SAYRE HS,SAYRE,OK,73662,1,1,09,12,3,6,2,2,VIRTUALNO,47,12,59,185,35.310400,-99.630200
2013,402706002268,SAYRE,SAYRE MS,SAYRE,OK,73662,1,1,06,08,2,5,1,2,VIRTUALNO,72,18,90,167,35.310400,-99.630200
2013,402709001434,SCHULTER,SCHULTER ES,SCHULTER,OK,74460,1,1,PK,08,1,5,1,2,VIRTUALNO,97,1,98,108,35.514100,-95.959300
2013,402709001435,SCHULTER,SCHULTER HS,SCHULTER,OK,74460,1,1,09,12,3,5,1,2,VIRTUALNO,40,1,41,45,35.514100,-95.959300
2013,402724001437,SEILING,SEILING ES,SEILING,OK,73663,1,1,PK,06,1,5,1,2,VIRTUALNO,85,23,108,230,36.146700,-98.920400
2013,402724001438,SEILING,SEILING JR-SR HS (JR),SEILING,OK,73663,1,1,07,09,2,5,1,2,VIRTUALNO,32,15,47,99,36.146700,-98.920400
2013,402724029665,SEILING,SEILING JR-SR HS (SR),SEILING,OK,73663,1,1,10,12,3,4,1,2,VIRTUALNO,26,9,35,83,36.146700,-98.920400
2013,402730001439,SEMINOLE,WILSON ES,SEMINOLE,OK,74818,1,1,PK,03,1,5,1,2,VIRTUALNO,432,28,460,648,35.236400,-96.683800
2013,402730001440,SEMINOLE,NORTHWOOD ES,SEMINOLE,OK,74818,1,1,04,06,2,5,1,2,VIRTUALNO,211,23,234,398,35.242100,-96.681600
2013,402730001441,SEMINOLE,SEMINOLE MS,SEMINOLE,OK,74818,1,1,07,08,2,5,1,2,VIRTUALNO,154,17,171,275,35.228000,-96.678200
2013,402730029757,SEMINOLE,SEMINOLE HS,SEMINOLE,OK,74818,1,1,09,12,3,5,1,2,VIRTUALNO,187,26,213,480,35.228800,-96.678800
2013,402733001443,SENTINEL,MCMURRAY ES,SENTINEL,OK,73664,1,1,PK,08,1,5,1,2,VIRTUALNO,132,24,156,258,35.155800,-99.170200
2013,402733001444,SENTINEL,BLANCHE THOMAS HS,SENTINEL,OK,73664,1,1,09,12,3,4,1,2,VIRTUALNO,27,8,35,79,35.155800,-99.170200
2013,402739001445,SEQUOYAH,SEQUOYAH ES,CLAREMORE,OK,74017,1,1,PK,05,1,5,1,2,VIRTUALNO,196,93,289,605,36.372000,-95.559700
2013,402739001446,SEQUOYAH,SEQUOYAH HS,CLAREMORE,OK,74017,1,1,09,12,3,6,2,2,VIRTUALNO,93,54,147,448,36.373300,-95.559700
2013,402739002706,SEQUOYAH,SEQUOYAH MS,CLAREMORE,OK,74017,1,1,06,08,2,5,1,2,VIRTUALNO,74,52,126,295,36.375200,-95.561100
2013,402742001448,SHADY GROVE,SHADY GROVE PUBLIC SCHOOL,HULBERT,OK,74441,1,1,PK,08,1,4,1,2,VIRTUALNO,103,17,120,146,35.959200,-95.101600
2013,402745001450,SHADY POINT,SHADY POINT PUBLIC SCHOOL,SHADY POINT,OK,74956,1,1,PK,08,1,5,1,2,VIRTUALNO,111,7,118,145,35.130900,-94.660200
2013,402754001452,SHATTUCK,SHATTUCK ES,SHATTUCK,OK,73858,1,1,PK,08,1,5,1,2,VIRTUALNO,105,27,132,278,36.274500,-99.871500
2013,402754001453,SHATTUCK,SHATTUCK HS,SHATTUCK,OK,73858,1,1,09,12,3,6,2,2,VIRTUALNO,21,6,27,90,36.271100,-99.883600
2013,402757000728,SHAWNEE,SHAWNEE MS,SHAWNEE,OK,74804,1,1,06,08,2,5,1,2,VIRTUALNO,511,82,593,794,35.373200,-96.921900
2013,402757001457,SHAWNEE,SHAWNEE EC CTR,SHAWNEE,OK,74804,1,1,PK,KG,1,5,1,2,VIRTUALNO,455,47,502,583,35.352900,-96.936100
2013,402757001458,SHAWNEE,HORACE MANN ES,SHAWNEE,OK,74801,1,1,01,05,1,5,1,2,VIRTUALNO,260,18,278,281,35.331600,-96.906000
2013,402757001459,SHAWNEE,JEFFERSON ES,SHAWNEE,OK,74801,1,1,01,05,1,5,1,2,VIRTUALNO,325,35,360,385,35.339000,-96.929000
2013,402757001462,SHAWNEE,SEQUOYAH ES,SHAWNEE,OK,74801,1,1,01,05,1,5,1,2,VIRTUALNO,213,31,244,355,35.346400,-96.902100
2013,402757001463,SHAWNEE,SHAWNEE HS,SHAWNEE,OK,74801,1,1,09,12,3,5,1,2,VIRTUALNO,613,110,723,1314,35.341400,-96.937800
2013,402757001466,SHAWNEE,WILL ROGERS ES,SHAWNEE,OK,74801,1,1,01,05,1,5,1,2,VIRTUALNO,270,44,314,395,35.361200,-96.919800
2013,402763001468,SHIDLER,WARD ES,SHIDLER,OK,74652,1,1,PK,04,1,5,1,2,VIRTUALNO,58,13,71,106,36.781900,-96.664900
2013,402763002689,SHIDLER,SHIDLER MS,KAW CITY,OK,74641,1,1,05,08,2,5,1,2,VIRTUALNO,35,7,42,67,36.765500,-96.865300
2013,402763029726,SHIDLER,SHIDLER HS,SHIDLER,OK,74652,1,1,09,12,3,4,1,2,VIRTUALNO,43,6,49,78,36.781900,-96.664200
2013,402764001470,SILO,SILO HS,DURANT,OK,74701,1,1,09,12,3,4,1,2,VIRTUALNO,155,19,174,230,34.038400,-96.476500
2013,402764001471,SILO,SILO JHS,DURANT,OK,74701,1,1,07,08,2,5,1,2,VIRTUALNO,88,14,102,121,34.038400,-96.476500
2013,402764001472,SILO,SILO ES,DURANT,OK,74701,1,1,PK,06,1,5,1,2,VIRTUALNO,336,51,387,518,34.038700,-96.476900
2013,402775001474,SKIATOOK,MARRS ES,SKIATOOK,OK,74070,1,1,PK,02,1,5,1,2,VIRTUALNO,353,80,433,694,36.357900,-96.000100
2013,402775001475,SKIATOOK,SKIATOOK HS,SKIATOOK,OK,74070,1,1,09,12,3,1,1,2,VIRTUALNO,241,86,327,758,36.365600,-96.016500
2013,402775001476,SKIATOOK,NEWMAN MS,SKIATOOK,OK,74070,1,1,06,08,2,5,1,2,VIRTUALNO,202,58,260,551,36.361400,-96.023900
2013,402775002297,SKIATOOK,SKIATOOK INTERMEDIATE ES,SKIATOOK,OK,74070,1,1,03,05,1,5,1,2,VIRTUALNO,229,56,285,539,36.360300,-96.025600
2013,402784001478,SMITHVILLE,SMITHVILLE ES,SMITHVILLE,OK,74957,1,1,PK,05,1,5,1,2,VIRTUALNO,98,27,125,147,34.470500,-94.644800
2013,402784001479,SMITHVILLE,SMITHVILLE HS,SMITHVILLE,OK,74957,1,1,09,12,3,5,1,2,VIRTUALNO,48,13,61,83,34.470500,-94.644800
2013,402784001855,SMITHVILLE,SMITHVILLE MS,SMITHVILLE,OK,74957,1,1,06,08,2,5,1,2,VIRTUALNO,45,18,63,71,34.470500,-94.644800
2013,402793001481,SNYDER,SNYDER ES,SNYDER,OK,73566,1,1,04,08,2,5,1,2,VIRTUALNO,115,16,131,164,34.656100,-98.954700
2013,402793001482,SNYDER,SNYDER HS,SNYDER,OK,73566,1,1,09,12,3,4,1,2,VIRTUALNO,65,11,76,129,34.657000,-98.951100
2013,402793002085,SNYDER,SNYDER ES,MT. PARK,OK,73559,1,1,PK,03,1,5,1,2,VIRTUALNO,105,19,124,151,34.700400,-98.949300
2013,402796001484,SOPER,SOPER ES,SOPER,OK,74759,1,1,PK,08,1,5,1,2,VIRTUALNO,163,29,192,266,34.036100,-95.699000
2013,402796001485,SOPER,SOPER HS,SOPER,OK,74759,1,1,09,12,3,4,1,2,VIRTUALNO,52,10,62,121,34.036100,-95.699000
2013,402799001486,SOUTH ROCK CREEK,SOUTH ROCK CREEK PUBLIC SCHOOL,SHAWNEE,OK,74801,1,1,PK,08,1,2,1,2,VIRTUALNO,140,37,177,414,35.306700,-96.860200
2013,402811001488,SPAVINAW,SPAVINAW PUBLIC SCHOOL,SPAVINAW,OK,74366,1,1,PK,08,1,5,1,2,VIRTUALNO,65,14,79,91,36.389600,-95.049500
2013,402817001490,SPERRY,SPERRY HS,SPERRY,OK,74073,1,1,09,12,3,4,1,2,VIRTUALNO,172,41,213,352,36.297500,-95.996600
2013,402817001491,SPERRY,SPERRY MS,SPERRY,OK,74073,1,1,06,08,2,4,1,2,VIRTUALNO,133,40,173,279,36.297500,-95.996600
2013,402817002316,SPERRY,SPERRY ES,SPERRY,OK,74073,1,1,PK,05,1,4,1,2,VIRTUALNO,292,99,391,568,36.297500,-95.996600
2013,402820001492,SPIRO,SPIRO ES,SPIRO,OK,74959,1,1,PK,05,1,4,1,2,VIRTUALNO,389,66,455,605,35.239500,-94.630400
2013,402820001493,SPIRO,SPIRO HS,SPIRO,OK,74959,1,1,09,12,3,4,1,2,VIRTUALNO,140,39,179,303,35.239500,-94.630400
2013,402820001494,SPIRO,SPIRO MS,SPIRO,OK,74959,1,1,06,08,2,5,1,2,VIRTUALNO,165,35,200,261,35.239500,-94.630400
2013,402835001495,SPRINGER,SPRINGER ES,SPRINGER,OK,73458,1,1,PK,08,1,5,1,2,VIRTUALNO,113,22,135,162,34.312500,-97.142600
2013,402835001496,SPRINGER,SPRINGER HS,SPRINGER,OK,73458,1,1,09,12,3,5,1,2,VIRTUALNO,29,2,31,52,34.312400,-97.142100
2013,402859001498,STERLING,STERLING ES,STERLING,OK,73567,1,1,PK,08,1,5,1,2,VIRTUALNO,125,39,164,305,34.745200,-98.172200
2013,402859001499,STERLING,STERLING HS,STERLING,OK,73567,1,1,09,12,3,1,1,2,VIRTUALNO,41,23,64,125,34.745800,-98.172100
2013,402862001501,STIDHAM,STIDHAM PUBLIC SCHOOL,EUFAULA,OK,74432,1,1,PK,08,1,5,1,2,VIRTUALNO,74,13,87,132,35.288700,-95.607100
2013,402865001502,STIGLER,STIGLER ES,STIGLER,OK,74462,1,1,PK,04,1,5,1,2,VIRTUALNO,379,57,436,580,35.258700,-95.127500
2013,402865001503,STIGLER,STIGLER HS,STIGLER,OK,74462,1,1,09,12,3,4,1,2,VIRTUALNO,142,50,192,365,35.258700,-95.127500
2013,402865001504,STIGLER,STIGLER MS,STIGLER,OK,74462,1,1,05,08,2,5,1,2,VIRTUALNO,210,51,261,414,35.262500,-95.133600
2013,402868029734,STILLWATER,HIGHLAND PARK ES,STILLWATER,OK,74074,1,1,PK,05,1,5,1,2,VIRTUALNO,404,62,466,637,36.118900,-97.024600
2013,402868029735,STILLWATER,SANGRE RIDGE ES,STILLWATER,OK,74074,1,1,PK,05,1,6,2,2,VIRTUALNO,111,31,142,562,36.094900,-97.105500
2013,402868029736,STILLWATER,SKYLINE ES,STILLWATER,OK,74075,1,1,PK,05,1,5,1,2,VIRTUALNO,240,45,285,501,36.138500,-97.041200
2013,402868029737,STILLWATER,WESTWOOD ES,STILLWATER,OK,74074,1,1,PK,05,1,6,2,2,VIRTUALNO,128,29,157,559,36.116700,-97.081200
2013,402868029738,STILLWATER,WILL ROGERS ES,STILLWATER,OK,74075,1,1,PK,05,1,5,1,2,VIRTUALNO,385,55,440,543,36.134600,-97.068400
2013,402868029739,STILLWATER,RICHMOND ES,STILLWATER,OK,74075,1,1,PK,05,1,4,1,2,VIRTUALNO,172,49,221,528,36.173500,-97.060900
2013,402868029740,STILLWATER,STILLWATER MS,STILLWATER,OK,74074,1,1,06,07,2,5,1,2,VIRTUALNO,316,73,389,845,36.097200,-97.105700
2013,402868029741,STILLWATER,STILLWATER JHS,STILLWATER,OK,74075,1,1,08,09,4,4,1,2,VIRTUALNO,279,75,354,782,36.140500,-97.039100
2013,402868029742,STILLWATER,STILLWATER HS,STILLWATER,OK,74075,1,1,10,12,3,6,2,2,VIRTUALNO,336,61,397,1101,36.135600,-97.062100
2013,402871001511,STILWELL,STILWELL ES,STILWELL,OK,74960,1,1,PK,04,1,5,1,2,VIRTUALNO,389,51,440,451,35.814900,-94.633800
2013,402871001512,STILWELL,STILWELL HS,STILWELL,OK,74960,1,1,09,12,3,5,1,2,VIRTUALNO,386,76,462,656,35.810300,-94.646900
2013,402871001513,STILWELL,STILWELL MS,STILWELL,OK,74960,1,1,05,08,2,5,1,2,VIRTUALNO,208,35,243,301,35.816200,-94.634600
2013,402880001514,STONEWALL,STONEWALL ES,STONEWALL,OK,74871,1,1,PK,04,1,5,1,2,VIRTUALNO,156,28,184,206,34.646200,-96.529500
2013,402880001515,STONEWALL,STONEWALL HS,STONEWALL,OK,74871,1,1,09,12,3,5,1,2,VIRTUALNO,67,11,78,109,34.647600,-96.529300
2013,402880002389,STONEWALL,MCLISH MS,STONEWALL,OK,74871,1,1,05,08,2,5,1,2,VIRTUALNO,82,24,106,130,34.687700,-96.617300
2013,402892001518,STRAIGHT,STRAIGHT PUBLIC SCHOOL,GUYMON,OK,73942,1,1,KG,06,1,6,2,2,VIRTUALNO,10,11,21,54,36.703300,-101.492900
2013,402898001519,STRATFORD,STRATFORD ES,STRATFORD,OK,74872,1,1,PK,05,1,5,1,2,VIRTUALNO,206,34,240,321,34.797600,-96.959500
2013,402898002677,STRATFORD,STRATFORD MS,STRATFORD,OK,74872,1,1,06,08,2,4,1,2,VIRTUALNO,86,23,109,155,34.798200,-96.959500
2013,402898029668,STRATFORD,STRATFORD HS,STRATFORD,OK,74872,1,1,09,12,3,5,1,2,VIRTUALNO,92,22,114,212,34.798800,-96.959500
2013,402901001521,STRINGTOWN,STRINGTOWN ES,STRINGTOWN,OK,74569,1,1,PK,08,1,5,1,2,VIRTUALNO,89,16,105,135,34.465600,-96.052800
2013,402901001522,STRINGTOWN,STRINGTOWN HS,STRINGTOWN,OK,74569,1,1,09,12,3,4,1,2,VIRTUALNO,55,3,58,98,34.465600,-96.052800
2013,402904001523,STROTHER,STROTHER ES,SEMINOLE,OK,74868,1,1,PK,08,1,5,1,2,VIRTUALNO,183,26,209,330,35.363400,-96.585800
2013,402904001524,STROTHER,STROTHER HS,SEMINOLE,OK,74868,1,1,09,12,3,4,1,2,VIRTUALNO,47,10,57,103,35.363400,-96.585800
2013,402907001528,STROUD,STROUD HS,STROUD,OK,74079,1,1,09,12,3,4,1,2,VIRTUALNO,62,33,95,233,35.754000,-96.654600
2013,402907001529,STROUD,STROUD MS,STROUD,OK,74079,1,1,06,08,2,4,1,2,VIRTUALNO,86,25,111,178,35.754500,-96.653200
2013,402907001773,STROUD,PARKVIEW ES,STROUD,OK,74079,1,1,PK,05,1,5,1,2,VIRTUALNO,207,64,271,414,35.756800,-96.653200
2013,402910001530,STUART,STUART ES,STUART,OK,74570,1,1,PK,08,1,5,1,2,VIRTUALNO,117,27,144,193,34.897800,-96.100900
2013,402910001531,STUART,STUART HS,STUART,OK,74570,1,1,09,12,3,4,1,2,VIRTUALNO,60,14,74,93,34.897800,-96.100300
2013,402916001166,SULPHUR,SULPHUR INTERMEDIATE ES,SULPHUR,OK,73086,1,1,03,05,1,5,1,2,VIRTUALNO,148,33,181,290,34.509400,-96.977000
2013,402916001533,SULPHUR,SULPHUR ES,SULPHUR,OK,73086,1,1,PK,02,1,5,1,2,VIRTUALNO,258,50,308,485,34.511200,-96.974500
2013,402916001534,SULPHUR,SULPHUR HS,SULPHUR,OK,73086,1,1,09,12,3,5,1,2,VIRTUALNO,178,49,227,399,34.508100,-96.978100
2013,402916002703,SULPHUR,SULPHUR MS,SULPHUR,OK,73086,1,1,06,08,2,5,1,2,VIRTUALNO,153,32,185,315,34.508100,-96.978100
