time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-15T18:37:01.060Z,37.1913333,-97.8865,5.67,2.43,ml,12,69,0.008877,0.04,ismpkansas,ismpkansas70075838,2015-07-19T22:29:13.880Z,"Kansas",earthquake
2015-02-15T18:28:09.180Z,37.1921667,-97.8995,5.32,2.4,ml,7,194,0.01749,0.03,ismpkansas,ismpkansas70077233,2015-07-19T22:34:33.620Z,"Kansas",earthquake
2015-02-15T18:27:08.430Z,37.1866,-97.8997,5,3.6,mwr,,89,0.022,0.29,us,usb000tpjn,2015-07-19T22:29:05.000Z,"12km ENE of Anthony, Kansas",earthquake
2015-02-15T17:38:55.180Z,37.1854,-97.878,5,2.9,mb_lg,,87,0.034,0.39,us,usb000tpjh,2015-07-19T22:28:59.940Z,"14km ENE of Anthony, Kansas",earthquake
2015-02-15T13:15:38.700Z,36.5986,-97.6191,5.723,3,ml,,65,,0.44,us,usb000tpin,2015-05-11T23:20:16.040Z,"25km SSE of Medford, Oklahoma",earthquake
2015-02-15T13:13:25.710Z,37.21,-98.0123333,4.4,2.02,ml,11,149,0.03701,0.05,ismpkansas,ismpkansas70075798,2015-07-19T22:28:55.180Z,"Kansas",earthquake
2015-02-15T09:43:14.610Z,37.0666667,-97.935,7.98,2,ml,12,102,0.1119,0.04,ismpkansas,ismpkansas70075768,2015-07-19T22:28:43.660Z,"Kansas",earthquake
2015-02-15T06:42:49.500Z,36.5966,-97.6376,5.214,3.3,ml,,66,,0.55,us,usb000tpgv,2015-05-11T23:20:16.040Z,"24km SSE of Medford, Oklahoma",earthquake
2015-02-15T04:22:05.100Z,36.5984,-97.6223,5.317,3.3,ml,,65,,0.54,us,usb000tpgb,2015-05-11T23:20:16.040Z,"25km SSE of Medford, Oklahoma",earthquake
2015-02-14T19:52:08.000Z,36.5975,-97.6293,5.419,3.1,ml,,66,,0.64,us,usb000tpe1,2015-05-11T23:20:15.040Z,"25km SSE of Medford, Oklahoma",earthquake
2015-02-14T18:09:22.590Z,37.0208,-97.9057,6,3,mb_lg,,23,0.078,0.55,us,usb000tpd9,2015-07-19T22:28:28.710Z,"18km SE of Anthony, Kansas",earthquake
2015-02-14T17:23:04.900Z,36.5979,-97.6329,3.53,3.6,ml,,66,,0.77,us,usb000tpd1,2015-05-11T23:20:14.040Z,"24km SSE of Medford, Oklahoma",earthquake
2015-02-14T17:13:21.900Z,36.5972,-97.6316,5,3.2,ml,,66,,0.65,us,usb000tpd0,2015-05-11T23:20:14.040Z,"25km SSE of Medford, Oklahoma",earthquake
2015-02-14T16:39:04.600Z,36.5983,-97.6289,5,3.8,ml,,65,,0.51,us,usb000tpcv,2015-05-11T23:20:14.040Z,"24km SSE of Medford, Oklahoma",earthquake
2015-02-14T15:12:31.720Z,36.5243,-97.7441,5,2.6,mb_lg,,71,0.193,0.24,us,usb000tpci,2015-05-11T23:20:14.040Z,"18km NE of Enid, Oklahoma",earthquake
2015-02-14T12:04:01.400Z,36.9479,-97.6257,6.711,2.8,ml,,66,,0.98,us,usb000tpbr,2015-05-11T23:20:14.040Z,"9km S of Caldwell, Kansas",earthquake
2015-02-14T09:18:28.190Z,36.4582,-98.0467,5,2.6,mb_lg,,46,0.068,0.66,us,usb000tpb8,2015-05-11T23:20:13.040Z,"16km WNW of Enid, Oklahoma",earthquake
2015-02-13T17:42:40.900Z,36.9518,-97.6244,6.991,3.4,mwr,,68,,0.88,us,usb000tp50,2015-05-11T23:20:12.040Z,"9km S of Caldwell, Kansas",earthquake
2015-02-13T14:49:39.710Z,37.2333333,-97.9533333,3.25,2.46,ml,13,106,0.01553,0.07,ismpkansas,ismpkansas70075468,2015-07-19T22:27:55.300Z,"Kansas",earthquake
2015-02-13T10:11:36.500Z,35.8682,-97.3141,5.373,2.8,ml,,64,,0.62,us,usb000tp1y,2015-05-11T23:20:11.040Z,"10km E of Guthrie, Oklahoma",earthquake
2015-02-13T04:07:57.400Z,36.7008,-97.8213,5,2.6,ml,,81,,0.3,us,usb000tp4q,2015-05-11T23:20:11.040Z,"14km SSW of Medford, Oklahoma",earthquake
2015-02-13T03:03:10.900Z,36.3239,-97.0309,3.452,2.4,ml,,77,,0.57,us,usb000tnxh,2015-05-11T23:20:10.040Z,"20km W of Pawnee, Oklahoma",earthquake
2015-02-13T02:48:56.600Z,36.8723,-98.1096,4.907,2.6,ml,,177,,0.43,us,usb000tp73,2015-05-11T23:20:10.040Z,"25km ENE of Cherokee, Oklahoma",earthquake
2015-02-12T18:03:04.360Z,35.897,-97.269,5,2.5,ml,,,,0.98,us,usb000tnv7,2015-05-11T23:20:10.040Z,"5km SSW of Langston, Oklahoma",earthquake
2015-02-12T17:45:09.700Z,36.8911,-97.8886,3.437,3.5,ml,,77,,0.66,us,usb000tnnn,2015-05-11T23:20:10.040Z,"16km NW of Medford, Oklahoma",earthquake
2015-02-12T14:48:13.590Z,37.1834,-98.0507,5,2.7,mb_lg,,113,0.069,0.29,us,usb000tnlc,2015-07-19T22:27:36.510Z,"3km NNW of Anthony, Kansas",earthquake
2015-02-12T10:25:13.700Z,36.1263,-97.2782,5.67,2.9,ml,,49,,0.62,us,usb000tnj3,2015-05-11T23:20:09.040Z,"18km S of Perry, Oklahoma",earthquake
2015-02-12T07:03:32.400Z,37.2461667,-98.0341667,3.58,2.71,ml,11,187,0.05406,0.07,ismpkansas,ismpkansas70075323,2015-07-19T22:27:41.240Z,"Kansas",earthquake
2015-02-12T07:03:29.080Z,37.2495,-98.0356667,4.29,2.03,ml,10,191,0.05644,0.06,ismpkansas,ismpkansas70075228,2015-07-19T22:27:25.950Z,"Kansas",earthquake
2015-02-12T04:51:50.700Z,36.1864,-97.0284,4.77,3.2,ml,,60,,0.33,us,us10000bas,2015-05-11T23:20:09.040Z,"8km NNE of Stillwater, Oklahoma",earthquake
2015-02-12T04:41:58.300Z,36.6076,-97.8117,5,2.8,ml,,,,0.42,us,usb000tngu,2015-05-11T23:20:09.040Z,"23km SSW of Medford, Oklahoma",earthquake
2015-02-12T04:34:00.250Z,37.2358333,-97.9616667,4.9,2.1,ml,13,111,0.01173,0.03,ismpkansas,ismpkansas70075013,2015-07-19T22:27:20.610Z,"Kansas",earthquake
2015-02-11T23:56:32.300Z,36.7003,-97.8236,5.788,3.1,ml,,81,,0.75,us,usb000tnl6,2015-05-04T22:47:55.040Z,"14km SW of Medford, Oklahoma",earthquake
2015-02-11T22:31:23.400Z,36.8113,-98.2776,5.839,3.3,ml,,,,0.6,us,usb000tne1,2015-05-04T22:47:55.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-02-11T20:52:08.780Z,37.211,-98.0135,3.98,2.09,ml,13,151,0.03742,0.06,ismpkansas,ismpkansas70074858,2015-07-19T22:26:57.070Z,"Kansas",earthquake
2015-02-11T19:43:11.360Z,37.2138333,-98.0155,4.4,2.74,ml,11,153,0.03782,0.05,ismpkansas,ismpkansas70074828,2015-07-19T22:26:42.550Z,"Kansas",earthquake
2015-02-11T17:50:17.400Z,36.6985,-97.8255,6.797,2.5,ml,,81,,0.24,us,usc000tp1x,2015-05-04T22:47:55.040Z,"14km SW of Medford, Oklahoma",earthquake
2015-02-11T17:23:58.700Z,36.6992,-97.8262,5.36,3.1,ml,,81,,0.85,us,usc000tp16,2015-05-04T22:47:55.040Z,"14km SW of Medford, Oklahoma",earthquake
2015-02-11T16:06:59.200Z,37.0998333,-97.6538333,4.52,2.47,ml,13,84,0.09961,0.07,ismpkansas,ismpkansas70074808,2015-07-19T22:26:28.000Z,"Kansas",earthquake
2015-02-11T09:37:31.300Z,36.6545,-97.9762,3.18,2.6,ml,,90,0.149,0.4,us,usc000tnya,2015-05-04T22:47:54.040Z,"27km SW of Medford, Oklahoma",earthquake
2015-02-11T08:47:17.100Z,36.3934,-97.1505,5.983,2.6,ml,,52,,0.68,us,usc000tnzs,2015-05-04T22:47:54.040Z,"16km NE of Perry, Oklahoma",earthquake
2015-02-11T08:43:49.600Z,36.1224,-97.038,4.2,2.5,ml,,52,,0.54,us,usc000tnzu,2015-05-04T22:47:54.040Z,"1km ENE of Stillwater, Oklahoma",earthquake
2015-02-11T00:51:03.400Z,35.815,-97.4436,4.875,2.5,ml,,74,,0.78,us,usc000tnw3,2015-05-04T22:47:53.040Z,"7km SSW of Guthrie, Oklahoma",earthquake
2015-02-10T20:48:52.700Z,36.7143,-98.1564,5.363,2.8,ml,,102,,0.83,us,usc000tnup,2015-05-04T22:47:53.040Z,"18km ESE of Cherokee, Oklahoma",earthquake
2015-02-10T20:23:36.500Z,36.8383,-97.8133,5.965,3,ml,,70,,0.66,us,usc000tntg,2015-05-04T22:47:53.040Z,"7km WNW of Medford, Oklahoma",earthquake
2015-02-10T20:12:44.400Z,36.703,-97.8364,5.145,2.6,ml,,82,,0.74,us,usc000tntx,2015-05-04T22:47:53.040Z,"14km SW of Medford, Oklahoma",earthquake
2015-02-10T16:36:30.230Z,37.2011667,-97.8953333,7.08,2,ml,12,71,0.01373,0.03,ismpkansas,ismpkansas70074538,2015-07-19T22:26:02.540Z,"Kansas",earthquake
2015-02-10T16:12:31.500Z,36.5294,-98.214,6.425,2.7,ml,,112,,0.31,us,usc000tns6,2015-05-04T22:47:53.040Z,"5km ESE of Helena, Oklahoma",earthquake
2015-02-10T14:50:37.900Z,36.6125,-97.7113,8.807,2.6,ml,,71,,0.36,us,usc000tnp7,2015-05-04T22:47:53.040Z,"21km S of Medford, Oklahoma",earthquake
2015-02-10T13:21:12.900Z,36.944,-97.6259,5,2.5,ml,,65,,0.37,us,usc000tnry,2015-05-04T22:47:52.040Z,"9km S of Caldwell, Kansas",earthquake
2015-02-10T10:22:40.800Z,35.8099,-97.4281,5.674,2.8,ml,,56,,0.62,us,usc000tnn1,2015-05-04T22:47:52.040Z,"7km S of Guthrie, Oklahoma",earthquake
2015-02-10T10:20:10.900Z,36.263,-97.2929,4.948,2.5,ml,,49,,0.41,us,usc000tntp,2015-05-04T22:47:52.040Z,"2km S of Perry, Oklahoma",earthquake
2015-02-10T09:39:44.870Z,37.1995,-98.0268333,5.45,2.06,ml,13,157,0.05224,0.05,ismpkansas,ismpkansas70074483,2015-07-19T22:25:51.890Z,"Kansas",earthquake
2015-02-10T07:32:36.000Z,37.1923,-98.0212,5,3.6,mb_lg,,22,0.052,0.65,us,usc000tnma,2015-07-19T22:25:48.380Z,"4km NNE of Anthony, Kansas",earthquake
2015-02-10T06:17:28.360Z,37.0996667,-97.651,4.44,2.29,ml,14,84,0.1016,0.08,ismpkansas,ismpkansas70074458,2015-07-19T22:25:44.870Z,"Kansas",earthquake
2015-02-09T22:53:15.800Z,36.2634,-97.2824,5.96,2.2,ml,,52,,0.68,us,usc000tnl4,2015-05-04T22:47:51.040Z,"2km S of Perry, Oklahoma",earthquake
2015-02-09T20:30:23.500Z,36.6081,-98.3483,5,3,ml,,135,,0.58,us,usc000tng3,2015-05-04T22:47:51.040Z,"9km NW of Helena, Oklahoma",earthquake
2015-02-09T20:25:32.300Z,36.6128,-98.3462,5.817,2.5,ml,,135,,0.51,us,usc000tngk,2015-05-04T22:47:51.040Z,"10km NW of Helena, Oklahoma",earthquake
2015-02-09T15:47:11.700Z,36.9792,-97.4398,6.702,2.5,ml,,125,,0.42,us,usc000tnel,2015-05-04T22:47:51.040Z,"16km ESE of Caldwell, Kansas",earthquake
2015-02-09T10:15:37.000Z,36.9514,-97.6134,6.047,2.5,ml,,67,,0.57,us,usc000tncb,2015-05-04T22:47:50.040Z,"8km S of Caldwell, Kansas",earthquake
2015-02-09T07:28:00.100Z,36.1787,-96.7274,4.709,2.8,ml,,77,,0.42,us,usc000tnca,2015-05-04T22:47:50.040Z,"7km NNW of Yale, Oklahoma",earthquake
2015-02-09T07:05:43.300Z,35.8124,-97.4484,5.28,2.7,ml,,69,,0.42,us,usc000tnc7,2015-05-04T22:47:50.040Z,"7km SSW of Guthrie, Oklahoma",earthquake
2015-02-09T03:14:18.120Z,37.0599,-97.8548,5,2.4,mb_lg,,52,0.05,0.33,us,usc000tnax,2015-07-19T22:25:23.500Z,"18km ESE of Anthony, Kansas",earthquake
2015-02-08T17:34:55.600Z,36.1292,-97.2832,5.121,2.6,ml,,61,,0.42,us,usc000tnah,2015-05-04T22:47:49.040Z,"17km S of Perry, Oklahoma",earthquake
2015-02-08T12:53:50.600Z,35.8156,-97.4472,5.201,2.8,ml,,69,,0.46,us,usc000tn6x,2015-05-04T22:47:48.040Z,"7km SSW of Guthrie, Oklahoma",earthquake
2015-02-08T11:47:34.800Z,36.6128,-98.4013,4.683,2.9,ml,,108,,0.82,us,usc000tn6p,2015-05-04T22:47:48.040Z,"13km WNW of Helena, Oklahoma",earthquake
2015-02-08T11:36:26.760Z,36.1199,-97.0808,5.25,2,mb_lg,,54,0.257,0.57,us,usc000tn9z,2015-05-04T22:47:48.040Z,"2km WNW of Stillwater, Oklahoma",earthquake
2015-02-08T10:15:13.400Z,35.8587,-97.3455,6.041,3.1,ml,,57,,0.69,us,usc000tn6d,2015-05-04T22:47:48.040Z,"7km ESE of Guthrie, Oklahoma",earthquake
2015-02-08T08:35:38.200Z,36.2658,-97.2988,5.265,2.9,ml,,52,,0.62,us,usc000tn67,2015-05-04T22:47:48.040Z,"2km SSW of Perry, Oklahoma",earthquake
2015-02-08T04:41:38.700Z,36.256,-97.264,6.1,3.3,ml,,,,0.56,us,usc000tn5f,2015-05-04T22:47:48.040Z,"4km SSE of Perry, Oklahoma",earthquake
2015-02-08T04:03:37.600Z,36.943,-97.622,4,3.2,ml,,,,0.45,us,usc000tn54,2015-05-04T22:47:47.040Z,"9km S of Caldwell, Kansas",earthquake
2015-02-08T02:58:07.300Z,36.8142,-97.9977,6.303,2.8,ml,,99,,0.53,us,usc000tn52,2015-05-04T22:47:47.040Z,"23km W of Medford, Oklahoma",earthquake
2015-02-07T18:40:49.500Z,36.2611,-97.2763,5.405,3.9,mwr,,49,,0.89,us,usc000tn27,2015-10-01T12:00:30.774Z,"3km SSE of Perry, Oklahoma",earthquake
2015-02-07T09:44:14.560Z,37.2003333,-97.8906667,7.23,2.13,ml,12,69,0.009918,0.03,ismpkansas,ismpkansas70073813,2015-07-19T22:25:09.730Z,"Kansas",earthquake
2015-02-06T19:12:28.800Z,36.8635,-98.2327,5.319,2.8,ml,,114,,0.61,us,usc000tmtd,2015-05-04T22:47:45.040Z,"16km NE of Cherokee, Oklahoma",earthquake
2015-02-06T17:20:20.300Z,36.1264,-97.2791,5,3.3,ml,,61,,0.75,us,usc000tmry,2015-05-04T22:47:45.040Z,"18km S of Perry, Oklahoma",earthquake
2015-02-06T17:11:55.600Z,36.7309,-98.3345,4.066,3.1,ml,,113,,0.6,us,usc000tms3,2015-05-04T22:47:45.040Z,"3km SE of Cherokee, Oklahoma",earthquake
2015-02-06T16:49:05.800Z,36.7311,-98.3342,4.383,3.4,ml,,113,,0.58,us,usc000tmrq,2015-05-04T22:47:45.040Z,"3km SE of Cherokee, Oklahoma",earthquake
2015-02-06T15:31:08.500Z,35.5456,-96.7584,4.959,3.1,ml,,64,,0.34,us,usc000tmpg,2015-05-04T22:47:45.040Z,"9km NW of Prague, Oklahoma",earthquake
2015-02-06T14:55:17.100Z,36.0598,-97.2923,2.453,2.5,ml,,70,,0.39,us,usc000tmpv,2015-05-04T22:47:44.040Z,"13km NNW of Langston, Oklahoma",earthquake
2015-02-06T10:48:39.200Z,36.189,-97.025,0,2.8,ml,,,,0.65,us,usc000tmnc,2015-07-01T17:47:36.717Z,"8km NNE of Stillwater, Oklahoma",earthquake
2015-02-06T10:40:45.800Z,36.8169,-98.2871,3.36,2.9,ml,,115,,0.66,us,usc000tmna,2015-05-04T22:47:43.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-02-06T08:09:37.000Z,36.0573,-97.5171,5.446,2.9,ml,,67,,0.6,us,usc000tmmt,2015-05-04T22:47:43.040Z,"13km NNE of Crescent, Oklahoma",earthquake
2015-02-06T07:52:35.100Z,36.7977,-98.1811,5.995,2.5,ml,,134,,0.71,us,usc000tmuc,2015-05-04T22:47:43.040Z,"16km ENE of Cherokee, Oklahoma",earthquake
2015-02-06T05:19:04.600Z,36.8967,-97.888,5,2.7,ml,,75,,0.44,us,usc000tmva,2015-05-04T22:47:42.040Z,"16km NW of Medford, Oklahoma",earthquake
2015-02-05T22:48:24.100Z,36.9461,-97.6193,2.135,3.4,ml,,65,,0.49,us,usc000tml1,2015-05-04T22:47:42.040Z,"9km S of Caldwell, Kansas",earthquake
2015-02-05T22:24:15.500Z,36.8119,-98.2803,6.974,3.3,ml,,115,,0.47,us,usc000tml5,2015-05-04T22:47:42.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-02-05T20:56:49.240Z,36.325,-97.204,4.1,2.8,ml,,,,0.56,us,usc000tnjq,2015-05-04T22:47:42.040Z,"8km ENE of Perry, Oklahoma",earthquake
2015-02-05T15:19:39.300Z,36.8169,-98.2842,5.664,2.7,ml,,152,,0.87,us,usc000tmju,2015-05-04T22:47:41.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-02-05T15:08:40.800Z,36.8147,-98.2915,4.381,4.2,mwr,,115,,1.94,us,usc000tmeb,2015-05-04T22:47:41.040Z,"8km NE of Cherokee, Oklahoma",earthquake
2015-02-05T13:47:05.400Z,36.7018,-98.497,12.26,2.7,ml,,123,,0.35,us,usc000tmjv,2015-05-04T22:47:41.040Z,"13km WSW of Cherokee, Oklahoma",earthquake
2015-02-05T10:32:06.620Z,37.0571,-97.8543,5,2.9,mb_lg,,53,0.122,0.59,us,usc000tlwf,2015-07-19T22:24:42.140Z,"19km SE of Anthony, Kansas",earthquake
2015-02-05T07:19:50.160Z,36.6921,-98.4753,5,2.5,mb_lg,,120,0.488,0.5,us,usc000tlvk,2015-05-04T22:47:40.040Z,"12km WSW of Cherokee, Oklahoma",earthquake
2015-02-05T07:06:46.900Z,36.5333,-98.2166,4.89,3.4,mwr,,92,,0.83,us,usc000tlva,2015-05-04T22:47:40.040Z,"4km ESE of Helena, Oklahoma",earthquake
2015-02-05T06:44:12.600Z,36.5339,-98.4241,7.331,2.8,ml,,132,,0.69,us,usc000tlx3,2015-05-04T22:47:40.040Z,"13km W of Helena, Oklahoma",earthquake
2015-02-05T05:09:21.900Z,36.8162,-98.2863,5.537,3.3,ml,,115,,0.52,us,usc000tluv,2015-05-04T22:47:40.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-02-05T03:56:28.820Z,36.8078,-98.3577,7.9,2.9,mb_lg,,69,0.349,0.16,us,usc000tlue,2015-05-04T22:47:40.040Z,"5km N of Cherokee, Oklahoma",earthquake
2015-02-05T03:04:50.800Z,35.7451,-97.3415,6.334,2.4,ml,,66,,0.48,us,usc000tlug,2015-05-04T22:47:40.040Z,"16km NE of Edmond, Oklahoma",earthquake
2015-02-05T01:39:57.740Z,35.7566,-97.356,5,2.5,mb_lg,,51,0.089,0.34,us,usc000tml0,2015-05-04T22:47:40.040Z,"14km SSE of Guthrie, Oklahoma",earthquake
2015-02-05T01:36:01.200Z,36.8909,-97.8942,5,3.2,mb_lg,,80,,0.28,us,usc000tltj,2015-05-04T22:47:40.040Z,"17km WNW of Medford, Oklahoma",earthquake
2015-02-04T20:41:41.340Z,37.0496667,-97.9186667,6.57,2.51,ml,13,97,0.09924,0.06,ismpkansas,ismpkansas70072798,2015-07-19T22:24:34.380Z,"Kansas",earthquake
2015-02-04T19:25:39.780Z,37.2005,-97.8906667,7.08,2.32,ml,13,69,0.009964,0.03,ismpkansas,ismpkansas70072788,2015-07-19T22:24:30.840Z,"Kansas",earthquake
2015-02-04T18:49:47.200Z,36.6061,-98.4374,4.257,2.6,ml,,110,,0.59,us,usc000tlq1,2015-05-02T14:06:31.040Z,"16km WNW of Helena, Oklahoma",earthquake
2015-02-04T18:20:48.040Z,36.814,-98.289,4.6,3.2,ml,,,,0.42,us,usc000tlld,2015-05-02T14:06:31.040Z,"8km NE of Cherokee, Oklahoma",earthquake
2015-02-04T17:43:35.420Z,35.682,-97.128,5.5,2.5,ml,,,,0.32,us,usc000tlss,2015-05-02T14:06:32.040Z,"6km ENE of Luther, Oklahoma",earthquake
2015-02-04T15:20:55.100Z,36.311,-98.1639,7.446,3.1,ml,,88,,0.61,us,usc000tlj7,2015-05-02T14:06:31.040Z,"24km W of Waukomis, Oklahoma",earthquake
2015-02-04T13:58:39.570Z,37.2,-97.8926667,7.17,2.81,ml,13,69,0.01139,0.03,ismpkansas,ismpkansas70072723,2015-07-19T22:24:12.060Z,"Kansas",earthquake
2015-02-04T13:21:07.300Z,37.2013333,-97.891,6.68,2.17,ml,6,171,0.01048,0.03,ismpkansas,ismpkansas70072773,2015-07-19T22:24:24.020Z,"Kansas",earthquake
2015-02-04T13:20:31.880Z,37.1893,-97.9011,5,3.4,mwr,,57,0.019,0.36,us,usc000tlha,2015-07-19T22:24:04.320Z,"12km ENE of Anthony, Kansas",earthquake
2015-02-04T10:06:28.480Z,37.2006667,-97.8916667,7.07,2.28,ml,13,70,0.01078,0.03,ismpkansas,ismpkansas70072678,2015-07-19T22:24:00.680Z,"Kansas",earthquake
2015-02-04T09:12:35.900Z,36.8093,-98.3525,4.764,3,ml,,119,,0.58,us,usc000tlgk,2015-05-02T14:06:30.040Z,"6km N of Cherokee, Oklahoma",earthquake
2015-02-04T07:52:26.430Z,37.0481667,-97.9528333,6.51,2.11,ml,12,118,0.09154,0.05,ismpkansas,ismpkansas70072648,2015-07-19T22:23:56.980Z,"Kansas",earthquake
2015-02-04T07:48:47.060Z,37.0476667,-97.9543333,7.31,2.49,ml,13,119,0.09094,0.04,ismpkansas,ismpkansas70072643,2015-07-19T22:23:52.860Z,"Kansas",earthquake
2015-02-04T06:45:52.300Z,36.8124,-98.3536,4.086,2.7,ml,,120,,0.43,us,usc000tlrr,2015-05-02T14:06:31.040Z,"6km N of Cherokee, Oklahoma",earthquake
2015-02-04T06:41:08.810Z,35.9063,-97.2786,8.56,2.3,ml,,57,0.18,0.3,us,usc000tlsz,2015-05-02T14:06:32.040Z,"4km SSW of Langston, Oklahoma",earthquake
2015-02-04T06:30:52.160Z,37.2326667,-97.9421667,3.91,2.1,ml,12,110,0.02373,0.04,ismpkansas,ismpkansas70072608,2015-07-19T22:23:45.410Z,"Kansas",earthquake
2015-02-04T04:22:55.760Z,36.9396,-97.631,2.46,2.9,ml,,,,0.51,us,us20000ad3,2015-05-02T14:06:25.040Z,"10km SSW of Caldwell, Kansas",earthquake
2015-02-04T01:07:11.500Z,35.9856,-97.1689,5,2.1,ml,,54,0.269,0.64,us,usc000tlsj,2015-05-02T14:06:32.040Z,"8km ENE of Langston, Oklahoma",earthquake
2015-02-03T22:19:14.370Z,37.0922,-97.6568,5,3.4,mb_lg,,34,0.102,0.36,us,usc000tldi,2015-07-19T22:23:37.380Z,"7km NNW of Caldwell, Kansas",earthquake
2015-02-03T16:10:22.050Z,37.2011667,-97.8921667,7.25,2.51,ml,13,70,0.01131,0.04,ismpkansas,ismpkansas70072478,2015-07-19T22:23:16.920Z,"Kansas",earthquake
2015-02-03T12:37:27.810Z,36.8402,-98.3987,5,3.8,mb_lg,,65,0.368,0.96,us,usc000tnru,2015-05-02T14:06:32.040Z,"10km NNW of Cherokee, Oklahoma",earthquake
2015-02-03T12:37:17.400Z,36.81,-98.2847,6.324,3.5,ml,,152,,0.51,us,usc000tl98,2015-05-02T14:06:30.040Z,"8km NE of Cherokee, Oklahoma",earthquake
2015-02-02T23:42:57.700Z,36.8154,-98.2869,5,2.7,ml,,115,,0.59,us,usc000tlbf,2015-05-02T14:06:30.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-02-02T23:21:07.700Z,36.9509,-97.6167,3.283,2.6,ml,,67,,0.56,us,usc000tlbd,2015-05-02T14:06:30.040Z,"9km S of Caldwell, Kansas",earthquake
2015-02-02T22:09:36.850Z,36.264,-97.285,6.9,3.5,ml,,,,0.8,us,usc000tl3l,2015-05-02T14:06:29.040Z,"2km S of Perry, Oklahoma",earthquake
2015-02-02T22:06:35.200Z,36.1021,-97.0732,3.563,2.4,ml,,50,,0.51,us,usc000tl3n,2015-05-02T14:06:30.040Z,"2km SW of Stillwater, Oklahoma",earthquake
2015-02-02T20:24:44.600Z,36.8123,-98.2852,5,2.9,ml,,115,,0.42,us,usc000tl31,2015-05-02T14:06:29.040Z,"9km NE of Cherokee, Oklahoma",earthquake
2015-02-02T13:34:21.700Z,36.6491,-97.6634,4.88,3.1,ml,,66,,0.66,us,usc000tkz8,2015-05-02T14:06:29.040Z,"18km SSE of Medford, Oklahoma",earthquake
2015-02-02T09:29:37.500Z,36.2636,-97.2772,4.995,2.6,ml,,49,,0.7,us,usc000tkzt,2015-05-02T14:06:29.040Z,"3km SSE of Perry, Oklahoma",earthquake
2015-02-02T00:39:27.420Z,35.2975,-101.6908,4.14,3.1,mb_lg,,35,0.412,0.78,us,usc000tkus,2015-05-02T14:07:32.040Z,"15km ENE of Amarillo, Texas",earthquake
2015-02-01T19:34:06.510Z,37.096,-98.037,5.6,2.19,ml,11,126,0.05397,0.04,ismpkansas,ismpkansas70071813,2015-07-19T22:22:45.700Z,"Kansas",earthquake
2015-02-01T18:06:04.000Z,36.9454,-97.6297,4.842,3.7,mwr,,,,0.62,us,usc000tkrs,2015-05-02T14:06:28.040Z,"9km SSW of Caldwell, Kansas",earthquake
2015-02-01T10:21:17.030Z,37.067,-97.8705,5.93,2.03,ml,13,78,0.1241,0.06,ismpkansas,ismpkansas70071683,2015-07-19T22:22:40.480Z,"Kansas",earthquake
2015-02-01T05:06:51.120Z,37.1976667,-97.8848333,7.9,2.68,ml,13,64,0.004897,0.02,ismpkansas,ismpkansas70072493,2015-07-19T22:23:20.420Z,"Kansas",earthquake
2015-02-01T00:00:09.560Z,37.0131,-98.1565,8.55,2.5,mb_lg,,98,0.12,0.57,us,usc000tkue,2015-05-02T14:05:55.040Z,"19km SW of Anthony, Kansas",earthquake
2015-01-31T08:20:42.900Z,36.2616,-97.2636,5.327,2.2,ml,,55,,0.54,us,usc000tktg,2015-05-02T14:06:28.040Z,"3km SE of Perry, Oklahoma",earthquake
2015-01-31T05:17:23.520Z,36.9944,-98.1487,8.87,2.7,mb_lg,,97,0.135,0.36,us,usc000tkk4,2015-05-02T14:06:28.040Z,"20km SSW of Anthony, Kansas",earthquake
2015-01-31T04:07:33.800Z,36.2881,-96.8079,3.489,2.8,ml,,74,,0.8,us,usc000tkju,2015-05-02T14:06:28.040Z,"5km S of Pawnee, Oklahoma",earthquake
2015-01-30T21:45:52.500Z,36.8517,-98.1708,6.546,2.8,ml,,138,,0.5,us,usc000tkhs,2015-05-02T14:06:27.040Z,"19km ENE of Cherokee, Oklahoma",earthquake
2015-01-30T15:53:31.000Z,36.9493,-97.6197,6.3,2.7,ml,,,,0.47,us,usc000tkct,2015-05-02T14:06:27.040Z,"9km S of Caldwell, Kansas",earthquake
2015-01-30T14:24:22.100Z,36.8078,-98.3641,3.798,3.6,mwr,,102,,0.75,us,usc000tkcb,2015-05-02T14:06:26.040Z,"5km N of Cherokee, Oklahoma",earthquake
2015-01-30T12:02:54.000Z,36.4874,-97.7528,3.665,2.6,ml,,88,,0.58,us,usc000tkc5,2015-05-02T14:06:26.040Z,"15km NE of Enid, Oklahoma",earthquake
2015-01-30T11:41:51.000Z,36.8746,-98.3281,5,2.9,ml,,121,,0.49,us,usc000tkc1,2015-05-02T14:06:26.040Z,"13km N of Cherokee, Oklahoma",earthquake
2015-01-30T10:08:03.200Z,36.9472,-97.6284,5.744,2.5,ml,,66,,0.48,us,usc000tked,2015-05-02T14:06:27.040Z,"9km SSW of Caldwell, Kansas",earthquake
